129.357763232;FBK91.05;88.86;90
129.377834661;FBK91.05;88.86;90
129.397150609;FBK91.05;88.86;90
129.417392144;FBK91.05;88.86;90
129.437138553;FBK91.05;88.86;90
129.457113881;FBK91.05;88.86;90
129.477102736;FBK91.05;88.86;90
129.497084684;FBK91.05;88.86;90
129.51708777;FBK91.05;88.86;90
129.537318465;FBK91.05;88.86;90
129.557047092;FBK91.05;88.86;90
129.577043207;FBK91.05;88.86;90
129.597059182;FBK91.05;88.86;90
129.617563088;FBK91.05;88.86;90
129.637597037;FBK91.05;88.86;90
129.656970198;FBK91.05;88.86;90
129.677001588;FBK91.05;88.86;90
129.697057603;FBK91.05;88.86;90
129.716944248;FBK91.05;88.86;90
129.736941034;FBK91.05;88.86;90
129.756928355;FBK91.05;88.86;90
129.776891114;FBK91.05;88.86;90
129.797001784;FBK91.05;88.86;90
129.816877043;FBK91.05;88.86;90
129.836901781;FBK91.05;88.86;90
129.856877301;FBK91.05;88.86;90
129.876913999;FBK91.05;88.86;90
129.896805665;FBK91.05;88.86;90
129.916965554;FBK91.05;88.86;90
129.936829908;FBK91.05;88.86;90
129.957614253;FBK91.05;88.86;90
129.97757164;FBK91.05;88.86;90
129.996791581;FBK91.05;88.86;90
130.017290114;FBK91.05;88.86;90
130.036723016;FBK91.05;88.86;90
130.056758659;FBK91.05;88.86;90
130.076751704;FBK91.05;88.86;90
130.096715838;FBK91.05;88.86;90
130.1167006;FBK91.05;88.86;90
130.136687888;FBK91.05;88.86;90
130.15663293;FBK91.05;88.86;90
130.176638511;FBK91.05;88.86;90
130.196648954;FBK91.05;88.86;90
130.21665332;FBK91.05;88.86;90
130.236702459;FBK91.05;88.86;90
130.25661811;FBK91.05;88.86;90
130.277246773;FBK91.05;88.86;89.6099853515625
130.293185678;ACK88.48;91.52;86.9384765625
130.297274997;FBK91.05;88.86;86.9384765625
130.317142517;FBK91.05;88.86;67.8753662109375
130.336624509;FBK90.97;88.86;65.1068115234375
130.356565233;FBK90.62;89.21;49.163818359375
130.376548092;FBK90.18;89.65;33.1549072265625
130.393686083;ACK30.00;150.00;30.0
130.396530012;FBK89.65;90.18;30.0
130.416812718;FBK89.12;90.62;30.0
130.43654259;FBK88.77;91.05;30.0
130.456522015;FBK88.24;91.58;30.0
130.476506557;FBK87.63;92.20;30.0
