pos_x,pos_y,current_speed,current_angle,timestep
0.8032894096092479,-0.2041102702201134,0.1880922245335595,-0.19120081955597878,5157.0
0.8171014850418657,-0.21680239566386655,0.18758024310579477,-0.19120081955597878,5158.0
0.8305639336580419,-0.22988578030096704,0.1877265235137276,-0.19120081955597878,5159.0
0.8436059203139222,-0.2432864645603188,0.18699512147406372,-0.19120081955597878,5160.0
0.8564410333217444,-0.2572419595768231,0.18960378874886485,-0.19120081955597878,5161.0
0.8689111355548703,-0.27159568096348263,0.1901401502446184,-0.19120081955597878,5162.0
0.8809624596100571,-0.2862870029422982,0.1900182499046744,-0.19120081955597878,5163.0
0.8924638997894979,-0.3011360967880117,0.18782404378568274,-0.19120081955597878,5164.0
0.903440442884685,-0.31614836577236916,0.18597115861853425,-0.19120081955597878,5165.0
0.9137764242007296,-0.3311193761919097,0.1819240673323942,-0.19120081955597878,5166.0
0.9236636000190809,-0.3463003916404804,0.18116828522474152,-0.19120081955597878,5167.0
0.933210821727726,-0.3618693256261418,0.18263108930406924,-0.19120081955597878,5168.0
0.9423474829016152,-0.3777277275226041,0.18302117039189,-0.1921825672602256,5169.0
0.9509144782357881,-0.3935719228978896,0.18011994230122327,-0.1925534497262744,5170.0
0.9591265087256302,-0.4097944839593597,0.18182654706043902,-0.19120081955597878,5171.0
0.9669219151012599,-0.4262914449013122,0.18246042882814764,-0.19120081955597878,5172.0
0.9743270470172647,-0.443143147445218,0.1840695133154082,-0.19120081955597878,5173.0
0.9812355677383223,-0.4600939314057998,0.18304555045987878,-0.18958638999788405,5174.0
0.9877012555126592,-0.4772002792179786,0.18287488998395723,-0.1802706951153643,5175.0
0.9938474616356028,-0.4946309432494063,0.18482529542306086,-0.15609788497524285,5176.0
0.9997187633706804,-0.5123899396290779,0.18704388161004132,-0.13607023180860792,5177.0
1.0052692710574171,-0.5301649776061008,0.18621495929842224,-0.11556261309767456,5178.0
1.0106630161948613,-0.5484055497469377,0.19021329044858476,-0.10325804187111452,5179.0
1.0158262045914477,-0.5666544504964769,0.18965254888484245,-0.08059057821083816,5180.0
1.0208772181421701,-0.585177423221627,0.19199303541176685,-0.06429356632034111,5181.0
1.0258497972333098,-0.6039739058429459,0.19443104221064642,-0.050723631386085204,5182.0
1.0307619760664293,-0.6230179903620501,0.1966740084656156,-0.04088433772796717,5183.0
1.0356533025155097,-0.6423039583709068,0.19896573485656247,-0.026463554783364027,5184.0
1.0405897763642213,-0.6619833512393871,0.20289092580275855,-0.016722435895670667,5185.0
1.0455122077219834,-0.6817743068205158,0.20393926872627677,-0.012740903539558606,5186.0
1.050389829226561,-0.7015386884993183,0.20357356770644483,-0.011628256141412224,5187.0
1.0553511647640978,-0.721583743899931,0.20649917586510033,0.004276056667386108,5188.0
1.0603937667637806,-0.7418171177887448,0.2085227215081704,0.010057459814617324,5189.0
1.0655330387221704,-0.7620135755567203,0.2084008211682264,0.030739611450750128,5190.0
1.0708603714610139,-0.7824208808434945,0.21091196817107238,0.038048177693476376,5191.0
1.0763168641376044,-0.8025491103589905,0.2085471015761592,0.05835944686356039,5192.0
1.082094404421763,-0.8229121256893754,0.21166775027872506,0.0719621067212912,5193.0
1.0882986112225046,-0.8433429464165447,0.21352063544587352,0.11130837304593835,5194.0
1.0950449138585363,-0.8639221837799315,0.21656814394447296,0.13107422682477415,5195.0
1.102510693898324,-0.8847209306234012,0.22098093625044504,0.16238107028242246,5196.0
1.1105611823281432,-0.9051747088454198,0.21981069298698286,0.1775654347747731,5197.0
1.1193384397190906,-0.925595604344154,0.2222730798538512,0.17920168094851777,5198.0
1.128842900402961,-0.9458931339740057,0.2241259650209997,0.18345592100025399,5199.0
1.138961879495509,-0.9657957237792131,0.2232726626413918,0.1866411468851436,5200.0
1.14975139322509,-0.9854097358439566,0.22385778427312295,0.18681567981034303,5201.0
1.1611460865814263,-1.0046178299520558,0.22333605081816274,0.1870120293511924,5202.0
1.173223735724394,-1.023521570392485,0.22432588157850783,0.18958638999788405,5203.0
1.1860365044516794,-1.0421502150631483,0.22609587451449437,0.19281524911407355,5204.0
1.199884777913025,-1.0607225415218056,0.2316691580567331,0.2112393810304387,5205.0
1.2150697772321652,-1.0794239119111666,0.24089945179729122,0.21925698728178766,5206.0
1.2315303917693958,-1.097951863940555,0.2478380191469025,0.2287253984738569,5207.0
1.249266407157099,-1.1161370075690997,0.2540208043888611,0.23369958684204073,5208.0
1.268175951523268,-1.1337726030418884,0.25857012507557037,0.23369958684204073,5209.0
1.2880510799706013,-1.1506103851647684,0.26048639841948973,0.23369958684204073,5210.0
1.3088880644556449,-1.166607507711303,0.26269523257927463,0.23369958684204073,5211.0
1.3303563415859383,-1.1815130076724052,0.26135432883989085,0.23369958684204073,5212.0
1.3526664092893976,-1.1954603367515069,0.26310969373508414,0.23369958684204073,5213.0
1.3757708713457009,-1.2083910106230458,0.2647675383583223,0.23369958684204073,5214.0
1.4004100340888166,-1.2205948179754762,0.2749584067776389,0.23369958684204073,5215.0
1.4267346121718663,-1.2319544189139129,0.2867095995482385,0.23369958684204073,5216.0
1.4546218241575883,-1.2422277032591469,0.2971930287834207,0.23369958684204073,5217.0
1.4835550260374777,-1.2511000023007186,0.3026297839449221,0.23369958684204073,5218.0
1.5129184339976272,-1.2583529662922326,0.30245912346900056,0.23369958684204073,5219.0
