timestep,speed_front_right,current_front_right,acceleration_front_right,speed_rear_right,current_rear_right,acceleration_rear_right,speed_rear_left,current_rear_left,acceleration_rear_left,speed_front_left,current_front_left,acceleration_front_left,angle_front,angle_rear
5322.0,-784.0,-520.0,1.0,-769.0,-658.5,1.0,764.75,570.75,1.0,765.0,698.0,1.0,-0.18,0.09
5323.0,-775.75,-576.25,1.0,-764.75,-606.5,1.0,765.0,610.0,1.0,756.0,744.0,1.0,-0.0224999999999999,-6.938893903907228e-18
5324.0,-767.5,-430.0,1.0,-762.0,-606.0,1.0,756.0,531.0,1.0,755.25,754.75,1.0,0.1225,-0.2975
5325.0,-765.25,-642.0,1.0,-761.0,-559.0,1.0,748.0,562.5,1.0,756.0,569.0,1.0,0.4925,-0.5575
5326.0,-771.5,-519.0,1.0,-765.0,-483.25,1.0,740.0,594.0,1.0,759.0,513.5,1.0,1.1375,-1.2725
5327.0,-780.5,-519.0,1.0,-783.5,-560.0,1.0,733.0,528.0,1.0,759.0,582.0,1.0,1.825,-1.9775
5328.0,-799.5,-662.25,1.0,-812.5,-772.25,1.0,739.0,383.0,1.0,766.5,487.5,1.0,2.77625,-2.9175000000000004
5329.0,-811.0,-603.5,1.0,-818.5,-745.5,1.0,745.5,390.5,1.0,755.0,495.0,1.0,4.8225,-4.9125
5330.0,-830.25,-514.0,1.0,-811.0,-726.0,1.0,722.0,466.0,1.0,729.5,521.5,1.0,6.045,-6.1775
5331.0,-832.0,-615.5,1.0,-818.0,-731.5,1.0,711.0,390.0,1.0,715.0,557.5,1.0,7.4175,-7.5525
5332.0,-834.5,-537.5,1.0,-822.5,-637.5,1.0,705.0,581.0,1.0,694.25,571.5,1.0,7.605,-7.65
5333.0,-833.75,-722.5,1.0,-817.0,-531.5,1.0,694.0,473.0,1.0,689.5,392.5,1.0,7.65,-7.65
5334.0,-832.0,-652.5,1.0,-825.0,-652.5,1.0,686.0,583.5,1.0,688.5,365.0,1.0,7.69875,-7.69875
5335.0,-833.75,-540.0,1.0,-820.5,-683.5,1.0,693.5,541.25,1.0,707.5,453.0,1.0,7.65,-7.69
5336.0,-848.0,-708.5,1.0,-845.0,-892.5,1.0,701.0,499.0,1.0,715.0,339.5,1.0,7.65,-7.7975
5337.0,-849.0,-592.0,1.0,-840.5,-825.0,1.0,695.5,318.0,1.0,713.5,338.0,1.0,7.65,-7.82
5338.0,-838.5,-670.0,1.0,-815.25,-640.25,1.0,694.0,479.0,1.0,715.0,614.0,1.0,7.82,-7.865
5339.0,-828.0,-670.0,1.0,-801.0,-667.0,1.0,687.0,525.0,1.0,693.5,662.25,1.0,7.895,-7.9625
5340.0,-813.75,-600.75,1.0,-796.5,-843.0,1.0,685.0,550.0,1.0,673.0,343.0,1.0,7.9275,-8.00625
5341.0,-818.0,-768.5,1.0,-801.0,-707.25,1.0,683.0,457.0,1.0,682.0,557.5,1.0,8.3625,-8.4475
5342.0,-821.5,-631.5,1.0,-819.0,-787.0,1.0,679.0,674.0,1.0,673.5,604.75,1.0,9.29625,-9.415
5343.0,-841.0,-739.25,1.0,-831.0,-928.0,1.0,667.5,508.0,1.0,673.0,434.0,1.0,10.4125,-10.5025
5344.0,-838.5,-712.5,1.0,-815.0,-726.5,1.0,650.5,517.5,1.0,659.0,403.0,1.0,10.91875,-10.93
5345.0,-839.25,-759.75,1.0,-820.5,-902.0,1.0,645.0,493.0,1.0,668.0,529.5,1.0,10.9,-10.9
5346.0,-830.5,-655.0,1.0,-808.75,-796.5,1.0,636.75,497.0,1.0,666.0,883.0,1.0,10.9,-10.9
5347.0,-818.0,-731.0,1.0,-799.0,-610.0,1.0,629.875,511.25,1.0,648.75,641.5,1.0,10.9,-10.9
5348.0,-818.75,-768.75,1.0,-809.75,-898.75,1.0,623.0,525.5,1.0,643.5,602.0,1.0,10.9,-10.9
5349.0,-826.5,-715.0,1.0,-812.0,-681.5,1.0,626.5,550.5,1.0,645.0,473.0,1.0,10.9,-10.9
5350.0,-842.0,-735.0,1.0,-819.0,-787.0,1.0,642.0,629.0,1.0,655.0,567.0,1.0,10.9,-10.9
5351.0,-841.0,-763.5,1.0,-834.0,-943.0,1.0,640.5,540.0,1.0,664.0,414.0,1.0,10.9,-10.99
5352.0,-835.0,-588.5,1.0,-836.5,-882.5,1.0,636.0,480.0,1.0,662.25,531.0,1.0,10.9,-10.99
5353.0,-844.5,-801.5,1.0,-813.5,-781.25,1.0,639.0,365.0,1.0,650.0,280.5,1.0,10.9,-10.99
5354.0,-830.5,-609.0,1.0,-811.5,-731.0,1.0,655.5,451.0,1.0,664.75,558.75,1.0,10.9,-10.99
5355.0,-835.0,-769.5,1.0,-818.5,-751.25,1.0,649.5,366.0,1.0,667.5,345.0,1.0,10.775,-10.8425
5356.0,-832.5,-720.0,1.0,-828.5,-692.0,1.0,652.75,391.0,1.0,678.0,759.0,1.0,10.4675,-10.47875
5357.0,-842.0,-640.5,1.0,-838.0,-899.0,1.0,656.0,416.0,1.0,668.75,531.0,1.0,10.175,-10.175
5358.0,-841.5,-609.0,1.0,-823.0,-782.75,1.0,666.0,601.0,1.0,674.5,764.5,1.0,10.11,-10.0425
5359.0,-838.0,-738.0,1.0,-817.5,-760.0,1.0,668.0,391.5,1.0,667.5,565.0,1.0,9.945,-9.9225
5360.0,-839.0,-640.5,1.0,-822.5,-868.5,1.0,678.0,617.0,1.0,659.0,406.5,1.0,9.8,-9.76
5361.0,-846.5,-685.0,1.0,-820.75,-568.75,1.0,671.0,314.0,1.0,671.0,359.0,1.0,9.73125,-9.73125
5362.0,-845.0,-602.0,1.0,-822.5,-640.0,1.0,669.0,350.0,1.0,685.75,447.75,1.0,9.76,-9.76
5363.0,-853.5,-635.5,1.0,-833.75,-779.0,1.0,667.0,386.0,1.0,702.0,723.5,1.0,9.56125,-9.56125
5364.0,-852.5,-656.5,1.0,-843.0,-655.0,1.0,680.75,436.25,1.0,695.25,589.5,1.0,8.73,-8.684999999999999
5365.0,-856.75,-478.0,1.0,-851.75,-814.5,1.0,693.0,527.5,1.0,705.5,684.0,1.0,8.61,-8.4375
5366.0,-842.0,-681.0,1.0,-821.5,-747.0,1.0,693.0,460.0,1.0,697.5,444.0,1.0,8.57,-8.35
5367.0,-841.75,-598.75,1.0,-813.0,-714.5,1.0,686.0,582.0,1.0,687.5,594.25,1.0,8.53,-8.35
5368.0,-834.5,-635.0,1.0,-817.25,-746.0,1.0,671.0,288.0,1.0,679.0,568.5,1.0,8.41,-8.274999999999999
5369.0,-831.5,-458.0,1.0,-811.5,-514.0,1.0,674.0,586.0,1.0,667.5,516.5,1.0,8.2375,-8.192499999999999
5370.0,-847.5,-633.75,1.0,-832.25,-597.75,1.0,663.0,400.0,1.0,679.0,499.5,1.0,8.17,-8.17
5371.0,-855.0,-507.5,1.0,-841.5,-680.5,1.0,664.0,395.5,1.0,699.0,388.0,1.0,8.17,-8.17
5372.0,-863.75,-543.25,1.0,-854.0,-674.0,1.0,679.0,449.25,1.0,710.5,412.5,1.0,8.07,-8.07
5373.0,-863.5,-525.5,1.0,-861.5,-757.0,1.0,694.0,503.0,1.0,715.0,461.5,1.0,7.86875,-7.82375
5374.0,-860.0,-574.5,1.0,-839.0,-596.5,1.0,689.0,447.5,1.0,710.0,518.5,1.0,7.422499999999999,-7.445
5375.0,-836.75,-507.0,1.0,-827.75,-623.75,1.0,684.0,392.0,1.0,700.5,479.0,1.0,6.99,-6.967499999999999
5376.0,-825.0,-411.0,1.0,-817.0,-577.0,1.0,692.0,695.0,1.0,703.0,560.75,1.0,5.945,-5.92
5377.0,-827.0,-616.0,1.0,-815.0,-543.0,1.0,707.5,589.5,1.0,711.5,452.0,1.0,5.5825,-5.515000000000001
5378.0,-831.5,-577.0,1.0,-828.25,-620.5,1.0,711.5,528.0,1.0,723.0,666.0,1.0,5.54,-5.45
5379.0,-837.0,-528.5,1.0,-822.5,-654.0,1.0,726.0,799.0,1.0,734.75,478.0,1.0,5.54,-5.45
5380.0,-833.5,-552.0,1.0,-827.25,-759.0,1.0,729.25,625.75,1.0,745.5,487.5,1.0,5.54,-5.45
5381.0,-826.5,-526.5,1.0,-828.0,-723.0,1.0,732.5,452.5,1.0,739.75,635.0,1.0,5.54,-5.45
5382.0,-822.5,-662.25,1.0,-801.75,-615.25,1.0,717.0,543.0,1.0,717.0,479.5,1.0,5.54,-5.45
5383.0,-805.0,-515.5,1.0,-786.0,-563.0,1.0,712.0,667.0,1.0,712.0,600.5,1.0,5.54,-5.45
5384.0,-810.25,-546.5,1.0,-797.0,-543.5,1.0,712.0,519.0,1.0,702.75,518.25,1.0,5.54,-5.45
5385.0,-814.0,-627.5,1.0,-792.25,-650.0,1.0,707.0,615.0,1.0,699.5,497.0,1.0,5.54,-5.4275
5386.0,-815.0,-638.0,1.0,-798.0,-644.0,1.0,709.5,669.0,1.0,700.25,387.75,1.0,5.54,-5.45
5387.0,-800.5,-533.75,1.0,-800.5,-838.5,1.0,712.0,723.0,1.0,713.5,746.0,1.0,5.54,-5.45
5388.0,-803.5,-655.0,1.0,-803.5,-866.5,1.0,699.5,456.25,1.0,712.5,562.5,1.0,5.54,-5.45
5389.0,-803.25,-673.75,1.0,-793.5,-707.5,1.0,693.6666666666666,478.8333333333333,1.0,708.5,571.0,1.0,5.54,-5.45
5390.0,-798.0,-579.5,1.0,-779.5,-561.0,1.0,687.8333333333334,501.4166666666667,1.0,709.0,859.5,1.0,5.4775,-5.41
5391.0,-794.5,-560.5,1.0,-778.0,-614.0,1.0,682.0,524.0,1.0,699.5,712.5,1.0,5.141249999999999,-5.1075
5392.0,-788.0,-517.25,1.0,-784.5,-556.25,1.0,688.0,711.5,1.0,694.5,724.0,1.0,3.5225,-3.5225
5393.0,-784.5,-596.5,1.0,-779.5,-631.5,1.0,720.0,674.0,1.0,716.5,651.0,1.0,2.45,-2.3425
5394.0,-785.0,-695.0,1.0,-779.0,-683.0,1.0,720.0,603.0,1.0,732.0,575.0,1.0,2.46,-2.29
5395.0,-775.0,-472.5,1.0,-761.5,-596.0,1.0,708.0,564.0,1.0,727.0,522.0,1.0,2.3925,-2.29
5396.0,-773.0,-530.0,1.0,-757.5,-708.5,1.0,712.5,583.5,1.0,731.0,618.25,1.0,2.37,-2.29
5397.0,-769.0,-578.25,1.0,-753.5,-586.75,1.0,717.0,603.0,1.0,740.5,808.0,1.0,2.37,-2.29
5398.0,-775.5,-582.5,1.0,-765.5,-765.0,1.0,721.0,537.0,1.0,739.0,721.0,1.0,2.37,-2.29
5399.0,-790.5,-570.25,1.0,-769.5,-482.5,1.0,725.0,471.0,1.0,735.5,752.5,1.0,2.25875,-2.18875
5400.0,-791.0,-426.5,1.0,-782.5,-477.0,1.0,736.0,426.5,1.0,740.0,765.5,1.0,1.27,-1.225
5401.0,-801.0,-492.0,1.0,-805.5,-618.5,1.0,758.5,587.5,1.0,749.5,558.0,1.0,0.4237499999999999,-0.4125
5402.0,-805.0,-519.75,1.0,-811.0,-654.0,1.0,777.0,599.0,1.0,760.5,574.0,1.0,-0.09,0.1325
5403.0,-801.0,-354.0,1.0,-802.0,-622.0,1.0,769.0,477.0,1.0,769.5,606.5,1.0,-0.6087499999999999,0.62
5404.0,-787.5,-374.5,1.0,-782.5,-444.0,1.0,776.1666666666666,518.6666666666666,1.0,786.0,612.5,1.0,-1.0975,1.165
5405.0,-776.5,-388.0,1.0,-760.0,-402.25,1.0,783.3333333333334,560.3333333333334,1.0,794.0,709.0,1.0,-1.7175,1.74
5406.0,-771.0,-379.5,1.0,-760.5,-385.5,1.0,790.5,602.0,1.0,785.5,673.75,1.0,-2.81,2.7875
5407.0,-773.75,-509.75,1.0,-766.5,-348.5,1.0,802.5,567.5,1.0,794.5,721.5,1.0,-3.0575,3.08
5408.0,-775.0,-444.0,1.0,-771.5,-473.0,1.0,810.75,468.5,1.0,805.5,625.5,1.0,-3.08,3.08
5409.0,-783.0,-453.75,1.0,-784.5,-478.5,1.0,818.5,468.5,1.0,808.0,599.5,1.0,-3.16,3.16
5410.0,-795.0,-390.5,1.0,-802.75,-627.75,1.0,820.0,471.0,1.0,821.0,618.0,1.0,-3.16,3.16
5411.0,-793.0,-393.0,1.0,-802.5,-546.0,1.0,819.75,451.75,1.0,836.75,506.25,1.0,-3.19375,3.19375
5412.0,-778.5,-453.5,1.0,-779.25,-394.75,1.0,819.5,432.5,1.0,819.5,557.5,1.0,-3.21,3.21
5413.0,-767.5,-445.5,1.0,-760.0,-290.5,1.0,801.5,525.5,1.0,813.0,757.5,1.0,-3.16,3.16
5414.0,-765.25,-536.0,1.0,-759.0,-420.5,1.0,797.5,522.5,1.0,803.0,719.75,1.0,-3.1925,3.1925
5415.0,-773.0,-400.5,1.0,-778.0,-298.25,1.0,812.5,547.5,1.0,796.0,635.0,1.0,-3.14625,3.14625
5416.0,-774.0,-307.0,1.0,-785.0,-456.5,1.0,805.0,581.0,1.0,804.5,663.25,1.0,-3.1125000000000003,3.1125000000000003
5417.0,-776.75,-461.0,1.0,-781.75,-463.75,1.0,823.0,700.0,1.0,814.5,573.5,1.0,-3.16,3.16
5418.0,-775.5,-292.0,1.0,-778.0,-517.5,1.0,813.0,543.5,1.0,811.5,490.5,1.0,-3.16,3.16
5419.0,-778.25,-433.25,1.0,-773.0,-481.5,1.0,806.5,625.5,1.0,813.5,644.25,1.0,-3.16,3.16
5420.0,-772.0,-389.0,1.0,-769.25,-554.25,1.0,805.3333333333334,641.3333333333334,1.0,817.5,771.5,1.0,-3.16,3.16
5421.0,-753.0,-304.5,1.0,-756.0,-495.5,1.0,804.1666666666666,657.1666666666666,1.0,798.0,655.75,1.0,-3.16,3.16
5422.0,-764.25,-517.75,1.0,-762.5,-491.0,1.0,803.0,673.0,1.0,791.0,677.5,1.0,-3.16,3.16
5423.0,-770.0,-351.5,1.0,-773.5,-413.0,1.0,809.0,677.0,1.0,804.5,703.0,1.0,-3.16,3.16
5424.0,-777.0,-455.25,1.0,-789.5,-483.0,1.0,820.5,665.0,1.0,810.5,502.75,1.0,-3.16,3.16
5425.0,-773.5,-401.0,1.0,-796.75,-697.5,1.0,816.0,547.0,1.0,804.5,531.0,1.0,-3.16,3.16
5426.0,-761.0,-422.0,1.0,-779.5,-644.0,1.0,809.4,545.4,1.0,805.5,597.75,1.0,-3.16,3.16
5427.0,-760.5,-614.5,1.0,-755.5,-611.75,1.0,802.8,543.8,1.0,810.0,685.5,1.0,-3.16,3.16
5428.0,-751.5,-684.0,1.0,-743.5,-487.5,1.0,796.2,542.2,1.0,795.0,699.0,1.0,-3.16,3.16
5429.0,-742.5,-458.75,1.0,-735.5,-407.0,1.0,789.6,540.6,1.0,776.5,823.75,1.0,-3.0,3.0
5430.0,-750.5,-396.5,1.0,-747.0,-387.0,1.0,783.0,539.0,1.0,774.0,767.0,1.0,-2.6325000000000003,2.5650000000000004
5431.0,-750.0,-455.5,1.0,-755.5,-480.0,1.0,783.5,563.0,1.0,776.5,572.25,1.0,-2.19,2.17875
5432.0,-755.25,-395.75,1.0,-772.25,-607.25,1.0,784.0,587.0,1.0,781.0,696.0,1.0,-2.2,2.2
5433.0,-751.0,-494.0,1.0,-770.5,-842.0,1.0,775.0,609.0,1.0,772.75,554.5,1.0,-2.2,2.2
5434.0,-737.0,-550.5,1.0,-750.0,-876.25,1.0,771.7142857142857,623.0,1.0,763.5,789.0,1.0,-2.2,2.2
5435.0,-738.5,-682.0,1.0,-732.5,-685.5,1.0,768.4285714285714,637.0,1.0,751.5,607.5,1.0,-2.2,2.2
5436.0,-725.75,-542.0,1.0,-720.0,-612.0,1.0,765.1428571428571,651.0,1.0,754.5,815.5,1.0,-2.2,2.29
5437.0,-722.0,-449.0,1.0,-718.5,-604.75,1.0,761.8571428571429,665.0,1.0,751.0,683.0,1.0,-2.2,2.29
5438.0,-728.0,-660.5,1.0,-726.0,-636.0,1.0,758.5714285714286,679.0,1.0,755.75,747.75,1.0,-2.2,2.29
5439.0,-733.0,-590.5,1.0,-725.0,-506.5,1.0,755.2857142857143,693.0,1.0,753.5,726.0,1.0,-2.2,2.29
5440.0,-732.0,-436.5,1.0,-730.0,-527.25,1.0,752.0,707.0,1.0,753.5,717.5,1.0,-2.2,2.29
5441.0,-734.5,-558.0,1.0,-729.5,-629.5,1.0,748.7142857142857,721.0,1.0,754.75,617.5,1.0,-2.2,2.29
5442.0,-733.5,-594.5,1.0,-730.5,-707.25,1.0,745.4285714285714,735.0,1.0,753.0,746.5,1.0,-2.2,2.29
5443.0,-733.0,-720.0,1.0,-727.0,-672.0,1.0,742.1428571428571,749.0,1.0,742.0,787.0,1.0,-2.2,2.29
5444.0,-731.75,-689.75,1.0,-723.75,-567.25,1.0,738.8571428571429,763.0,1.0,745.0,731.5,1.0,-2.2,2.29
5445.0,-724.0,-550.0,1.0,-717.5,-515.5,1.0,735.5714285714286,777.0,1.0,734.5,796.5,1.0,-1.9575,2.025
5446.0,-721.75,-691.25,1.0,-714.5,-623.0,1.0,732.2857142857143,791.0,1.0,729.75,812.75,1.0,-1.25,1.16
5447.0,-726.0,-766.0,1.0,-721.25,-666.0,1.0,729.0,805.0,1.0,731.5,934.0,1.0,-0.505,0.41625
5448.0,-737.0,-721.5,1.0,-727.0,-563.0,1.0,725.75,776.75,1.0,725.5,862.25,1.0,-0.1475,0.105
5449.0,-737.0,-702.0,1.0,-728.5,-632.75,1.0,722.5,748.5,1.0,725.5,687.0,1.0,-0.18,0.18
5450.0,-730.0,-452.0,1.0,-720.5,-750.5,1.0,719.25,720.25,1.0,728.5,780.5,1.0,0.135,-0.135
5451.0,-724.5,-431.5,1.0,-717.5,-715.0,1.0,716.0,692.0,1.0,730.75,700.25,1.0,0.8625,-0.9075
5452.0,-739.5,-744.0,1.0,-722.25,-733.25,1.0,715.25,765.25,1.0,728.0,804.0,1.0,1.05,-1.05
5453.0,-740.0,-669.5,1.0,-723.5,-638.0,1.0,714.5,838.5,1.0,714.0,717.75,1.0,1.1575000000000002,-1.1575000000000002
5454.0,-736.75,-655.5,1.0,-728.75,-629.5,1.0,713.75,911.75,1.0,709.0,666.5,1.0,1.05,-1.23
5455.0,-733.0,-367.0,1.0,-745.0,-628.0,1.0,713.0,985.0,1.0,713.25,757.75,1.0,1.1775000000000002,-1.3575
5456.0,-753.5,-616.5,1.0,-761.5,-719.0,1.0,712.0,804.0,1.0,715.5,605.5,1.0,1.185,-1.32
5457.0,-766.0,-618.0,1.0,-769.5,-781.25,1.0,711.0,623.0,1.0,727.0,771.5,1.0,1.2975,-1.32
5458.0,-768.0,-699.5,1.0,-762.5,-754.0,1.0,717.5,661.0,1.0,735.75,638.25,1.0,1.32,-1.32
5459.0,-761.75,-465.5,1.0,-756.0,-656.25,1.0,724.0,699.0,1.0,741.5,697.0,1.0,1.32,-1.32
5460.0,-766.0,-637.0,1.0,-748.0,-513.0,1.0,729.0,662.0,1.0,738.5,775.0,1.0,1.32,-1.32
5461.0,-761.25,-683.0,1.0,-748.25,-557.75,1.0,734.3,626.5,1.0,735.5,780.5,1.0,1.32,-1.32
5462.0,-760.5,-462.5,1.0,-755.5,-587.0,1.0,739.6,591.0,1.0,733.0,770.5,1.0,1.32,-1.32
5463.0,-771.0,-650.0,1.0,-768.5,-569.0,1.0,744.9,555.5,1.0,731.75,696.25,1.0,1.32,-1.32
5464.0,-781.0,-537.0,1.0,-782.25,-621.0,1.0,750.2,520.0,1.0,735.0,460.0,1.0,1.32,-1.32
5465.0,-789.5,-489.5,1.0,-782.0,-604.0,1.0,755.5,484.5,1.0,754.5,551.5,1.0,1.32,-1.32
5466.0,-789.75,-547.75,1.0,-782.5,-627.0,1.0,753.25,501.75,1.0,765.0,513.0,1.0,1.32,-1.32
5467.0,-792.5,-540.0,1.0,-781.5,-607.0,1.0,751.0,519.0,1.0,753.0,484.5,1.0,1.32,-1.32
5468.0,-787.75,-514.25,1.0,-781.0,-594.5,1.0,748.0,364.0,1.0,761.0,638.25,1.0,1.32,-1.32
5469.0,-794.5,-526.0,1.0,-779.75,-544.5,1.0,744.0,469.0,1.0,757.5,709.5,1.0,1.32,-1.32
5470.0,-786.0,-494.5,1.0,-776.5,-395.5,1.0,749.5,510.0,1.0,752.75,695.0,1.0,1.015,-1.015
5471.0,-783.0,-450.75,1.0,-789.75,-491.75,1.0,752.0,607.0,1.0,752.0,784.0,1.0,0.0562499999999999,-0.0675
5472.0,-780.5,-505.0,1.0,-789.5,-706.5,1.0,760.0,686.0,1.0,752.0,648.0,1.0,-1.0025,0.9425
5473.0,-769.5,-518.5,1.0,-779.0,-815.0,1.0,766.0,584.0,1.0,759.0,630.0,1.0,-1.23,1.4275
5474.0,-761.5,-533.0,1.0,-766.25,-622.25,1.0,760.0,598.1666666666666,1.0,755.0,500.5,1.0,-1.23,1.49
5475.0,-754.0,-583.5,1.0,-755.5,-649.5,1.0,754.0,612.3333333333334,1.0,753.0,712.75,1.0,-1.23,1.49
5476.0,-742.5,-458.5,1.0,-739.25,-586.75,1.0,748.0,626.5,1.0,749.0,775.0,1.0,-1.3625,1.5575
5477.0,-744.5,-522.5,1.0,-733.5,-447.0,1.0,742.0,640.6666666666666,1.0,744.0,805.75,1.0,-1.5375,1.49
5478.0,-738.25,-578.75,1.0,-729.25,-545.25,1.0,736.0,654.8333333333334,1.0,741.5,850.0,1.0,-1.58,1.49
5479.0,-729.0,-589.0,1.0,-726.0,-585.5,1.0,730.0,669.0,1.0,734.0,659.5,1.0,-1.58,1.49
5480.0,-727.75,-655.5,1.0,-729.0,-576.5,1.0,727.875,695.375,1.0,741.0,661.5,1.0,-1.58,1.49
5481.0,-724.5,-730.5,1.0,-716.5,-614.25,1.0,725.75,721.75,1.0,738.0,672.0,1.0,-1.58,1.49
5482.0,-718.0,-555.0,1.0,-708.5,-583.0,1.0,723.625,748.125,1.0,740.5,777.0,1.0,-1.4775,1.41
5483.0,-714.75,-606.25,1.0,-708.25,-539.5,1.0,721.5,774.5,1.0,746.5,909.5,1.0,-1.06375,1.0425
5484.0,-718.5,-678.0,1.0,-712.0,-604.5,1.0,719.375,800.875,1.0,737.5,874.0,1.0,-0.235,0.195
5485.0,-729.5,-644.5,1.0,-717.5,-480.5,1.0,717.25,827.25,1.0,724.0,852.0,1.0,0.1124999999999999,-0.2175
5486.0,-734.0,-604.0,1.0,-724.25,-415.5,1.0,715.125,853.625,1.0,717.0,875.0,1.0,0.265,-0.325
5487.0,-730.0,-695.25,1.0,-727.0,-600.5,1.0,713.0,880.0,1.0,713.25,760.5,1.0,0.18,-0.26
5488.0,-730.0,-646.0,1.0,-729.75,-782.0,1.0,713.0,692.0,1.0,711.5,546.5,1.0,0.18,-0.26
5489.0,-720.0,-727.0,1.0,-714.0,-782.5,1.0,715.125,687.3125,1.0,705.5,693.25,1.0,0.18,-0.26
5490.0,-709.0,-762.75,1.0,-700.0,-716.75,1.0,717.25,682.625,1.0,705.0,804.5,1.0,0.18,-0.26
5491.0,-706.5,-620.5,1.0,-700.0,-738.5,1.0,719.375,677.9375,1.0,689.0,707.0,1.0,0.24,-0.26
5492.0,-710.25,-601.25,1.0,-697.5,-468.5,1.0,721.5,673.25,1.0,697.75,901.75,1.0,0.2725,-0.2725
5493.0,-725.0,-769.5,1.0,-713.0,-475.75,1.0,723.625,668.5625,1.0,706.5,828.5,1.0,0.26,-0.26
5494.0,-732.5,-511.0,1.0,-724.0,-533.0,1.0,725.75,663.875,1.0,709.0,844.25,1.0,0.26,-0.26
5495.0,-734.5,-478.5,1.0,-732.25,-592.5,1.0,727.875,659.1875,1.0,714.5,874.0,1.0,0.26,-0.26
5496.0,-736.0,-563.0,1.0,-745.0,-808.5,1.0,730.0,654.5,1.0,715.0,811.5,1.0,0.26,-0.26
5497.0,-736.25,-545.0,1.0,-745.0,-672.0,1.0,732.125,649.8125,1.0,712.5,711.0,1.0,0.2925,-0.2925
5498.0,-741.0,-822.5,1.0,-740.5,-781.25,1.0,734.25,645.125,1.0,718.0,720.5,1.0,0.3775,-0.3775
5499.0,-743.0,-561.0,1.0,-737.5,-873.5,1.0,736.375,640.4375,1.0,722.0,697.0,1.0,0.5525,-0.62
5500.0,-739.5,-620.5,1.0,-730.5,-732.5,1.0,738.5,635.75,1.0,730.5,823.5,1.0,0.53,-0.62
5501.0,-748.0,-609.0,1.0,-742.0,-765.0,1.0,740.625,631.0625,1.0,728.0,641.5,1.0,0.5725,-0.6399999999999999
5502.0,-760.25,-600.5,1.0,-746.5,-579.0,1.0,742.75,626.375,1.0,736.0,780.5,1.0,0.5925,-0.6599999999999999
5503.0,-768.0,-632.0,1.0,-757.0,-629.5,1.0,744.875,621.6875,1.0,738.0,703.0,1.0,0.7025,-0.77
5504.0,-768.0,-354.0,1.0,-773.0,-627.0,1.0,747.0,617.0,1.0,737.25,582.25,1.0,0.79,-0.925
5505.0,-784.5,-565.5,1.0,-793.0,-717.0,1.0,749.5,623.0,1.0,741.5,584.0,1.0,1.0275,-1.0499999999999998
5506.0,-786.0,-498.5,1.0,-794.25,-766.0,1.0,749.5,454.5,1.0,748.5,580.0,1.0,0.97,-0.97
5507.0,-780.75,-522.25,1.0,-784.5,-680.5,1.0,748.0,601.0,1.0,748.75,492.5,1.0,0.97,-0.97
5508.0,-774.5,-517.0,1.0,-769.75,-512.25,1.0,743.0,459.0,1.0,753.5,646.5,1.0,0.97,-0.97
5509.0,-776.0,-555.0,1.0,-763.0,-457.5,1.0,742.3333333333334,484.3333333333333,1.0,756.75,781.25,1.0,0.97,-0.97
5510.0,-775.5,-558.75,1.0,-773.25,-596.25,1.0,741.6666666666666,509.6666666666667,1.0,748.5,591.0,1.0,0.97,-0.97
5511.0,-777.0,-594.0,1.0,-778.0,-569.0,1.0,741.0,535.0,1.0,746.0,644.5,1.0,0.6975,-0.6975
5512.0,-779.0,-525.0,1.0,-775.5,-510.0,1.0,751.0,683.0,1.0,744.25,595.0,1.0,0.35,-0.35
5513.0,-773.0,-393.5,1.0,-766.25,-571.25,1.0,761.0,666.0,1.0,751.0,576.5,1.0,-0.09,0.09
5514.0,-774.0,-477.5,1.0,-761.0,-596.0,1.0,757.0,444.0,1.0,756.75,464.0,1.0,-0.2124999999999999,0.28
5515.0,-776.5,-435.25,1.0,-761.75,-542.0,1.0,760.0,757.0,1.0,757.5,604.0,1.0,-0.385,0.475
5516.0,-769.0,-538.5,1.0,-757.0,-583.0,1.0,751.0,433.0,1.0,766.0,727.0,1.0,-0.53,0.575
5517.0,-772.0,-550.5,1.0,-757.0,-540.0,1.0,751.75,470.5,1.0,767.0,783.0,1.0,-0.62,0.62
5518.0,-774.0,-592.0,1.0,-757.25,-553.5,1.0,752.5,508.0,1.0,752.5,776.5,1.0,-0.62,0.62
5519.0,-759.0,-567.0,1.0,-748.0,-462.0,1.0,753.25,545.5,1.0,742.75,631.0,1.0,-0.62,0.62
5520.0,-764.25,-609.5,1.0,-764.0,-647.0,1.0,754.0,583.0,1.0,740.0,462.0,1.0,-0.62,0.62
5521.0,-766.0,-515.0,1.0,-768.0,-687.5,1.0,756.0,635.0,1.0,742.5,618.5,1.0,-0.4024999999999999,0.4024999999999999
5522.0,-770.0,-697.0,1.0,-767.0,-877.0,1.0,758.0,687.0,1.0,748.25,502.5,1.0,-0.1425,0.125
5523.0,-768.0,-489.0,1.0,-762.25,-703.75,1.0,751.0,738.0,1.0,748.0,560.0,1.0,0.29,-0.3399999999999999
5524.0,-765.0,-459.0,1.0,-759.5,-607.5,1.0,746.4444444444445,723.4444444444445,1.0,749.5,796.5,1.0,0.4374999999999999,-0.4599999999999999
5525.0,-765.0,-555.0,1.0,-756.75,-592.5,1.0,741.8888888888889,708.8888888888889,1.0,752.0,655.0,1.0,0.44,-0.44
